"Adress" "lat" "long"
"4167" "Miyapur, NH 9" 17.5026977 78.3645689
"4168" "Padmarao Nagar, Hyderabad-Karimnagar Highway" NA NA
"4169" "Boduppal, NH 2 2" NA NA
"4170" "Kothapet" 16.530442 80.882155
"4171" "RTC Colony-Chandanagar" 17.5141983 78.3369122
"4172" " in Miyapur, NH 9" 17.5026977 78.3645689
"4173" "Sivarampalli, Hyderabad Expressway" NA NA
"4174" "Kanchan Bagh" 17.3401943 78.5099445
"4175" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4176" "Vikas Nagar-Bandlaguda Jagir" 17.3505952 78.3813081
"4177" "Kukatpally, NH 9" 17.4930841 78.4054408
"4178" "Kukatpally, NH 9" 17.4930841 78.4054408
"4179" "Safilguda, Secunderabad" 17.4810361 78.5352283
"4180" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4181" "Toli Chowki" NA NA
"4182" "OU Colony-Shaikpet" 17.4037027 78.3934473
"4183" "Janachaitanya colony, Hyderabad Expressway" NA NA
"4184" " Beeramguda, Ramachandra Puram, NH 9" NA NA
"4185" "Gangaram, Chandanagar, NH 9" 17.494817 78.328719
"4186" "Kanaka Durga Colony, Gudimalkapur" 17.3782153 78.4356797
"4187" "railway employees housing colony Bollarum" NA NA
"4188" "Boduppal, NH 2 2" NA NA
"4189" "Gurramguda balaj homes p no 4" NA NA
"4190" "Saidabad" 33.924849 68.657306
"4191" "Alwal" 17.5022292 78.5088584
"4192" "Bharat Nagar, Moosapet" 17.4629092 78.4305364
"4193" "Manikonda, Outer Ring Road" NA NA
"4194" "Saidabad Colony, Sayeedabad" 17.3615744 78.5118433
"4195" "Rock Town Colony" 42.0424942 -74.11800165
"4196" "DNM Colony, Sanath Nagar" NA NA
"4197" "Suraram" 17.6345647 80.7166463
"4198" "Vidyanagar" 16.67796705 74.2515615933752
"4199" "Attapur" 17.3847673 77.9793799
"4200" " in Boduppal, NH 2 2" NA NA
"4201" "Nalagandla" NA NA
"4202" "Kompally" 18.0823869 78.003997
"4203" "Akkineni Homes Yousufguda" NA NA
"4204" "Peerzadiguda, NH 2 2" NA NA
"4205" "Chandanagar, NH 9" 21.4814291 83.9509397
"4206" "LB Nagar, NH 9" 17.3501617 78.5510938
"4207" "Tarnaka" 17.4285479 78.5379433
"4208" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4209" "Sainikpuri" 17.4892154 78.5424889
"4210" "Old Bowenpally" 17.4755371 78.4792282
"4211" "Rampally" 18.0195482 78.8659358
"4212" "Santosh Nagar" 17.3477116 78.5043699
"4213" "Kothapet" 16.530442 80.882155
"4214" "Gundlapochampally, Outer Ring Road" NA NA
"4215" "Chanda Nagar" 17.373791 78.2612479
"4216" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"4217" "Madhapur" 17.4408924 78.3916304
"4218" "Bolarum, Medchal Road" 17.5330679 78.5154568
"4219" "Rhoda Mistri Nagar" NA NA
"4220" "Aminpur" 32.127466 74.4024513
"4221" "Jubilee Hills" 17.4308362 78.4102882
"4222" "Somajiguda, NH 9" 17.4255053 78.4585197
"4223" "Film Nagar" 17.4140574 78.4105031
"4224" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4225" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4226" "Somajiguda, NH 9" 17.4255053 78.4585197
"4227" "Chanchalguda" 17.3673732 78.4965799
"4228" "Old Malakpet, NH 9" 17.3787081 78.4988983
"4229" "Troop Bazaar, Koti" 17.3824582 78.4700521
"4230" "Ramachandra Puram, NH 9" 17.2601779 79.5391642
"4231" "Gachibowli" 17.4436222 78.3519638
"4232" "HMT Swarnapuri Colony" 17.51586665 78.3457643492032
"4233" "Camelot Layout" NA NA
"4234" "Puppalaguda" 17.39999505 78.3861689281263
"4235" "LIG Colony" 23.28426085 77.3966674180851
"4236" "Chintalakunta" 16.3492667 77.0071312
"4237" "Osman Nagar" 17.4418133 78.2782231
"4238" "Serilingampally" 17.4785088 78.2975931
"4239" "Nagaram" 15.99476825 80.6993361670083
"4240" "Kukatpally, NH 9" 17.4930841 78.4054408
"4241" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"4242" "Borabanda" 17.45167 78.415421
"4243" "LB Nagar, NH 9" 17.3501617 78.5510938
"4244" "Sainikpuri" 17.4892154 78.5424889
"4245" "Bandlaguda Jagir" 17.3506317 78.3907531
"4246" "Medipally" 18.5493386 79.9277901
"4247" "Kompally" 18.0823869 78.003997
"4248" "Kompally" 18.0823869 78.003997
"4249" "Namalagundu" 17.4263751 78.5157728
"4250" "Secunderabad" 17.4337246 78.5006827
"4251" "Old Bowenpally" 17.4755371 78.4792282
"4252" "Ambedkar Nagar-Boduppal, Secunderabad" NA NA
"4253" "Hyder Nagar, NH 9" NA NA
"4254" "Rajendra Mandal" 17.3200305 78.4020096
"4255" "Budwel" 17.3187641 78.3926573
"4256" "Amberpet" 17.7776835 78.5705066
"4257" "Gachibowli" 17.4436222 78.3519638
"4258" "Langar Houz" 17.377629 78.4216315
"4259" "Prakash Nagar" 17.2300647 80.1331686
"4260" "Qutub Shahi Tombs" 17.39560535 78.3969230380816
"4261" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4262" "Mehdipatnam" 17.3942627 78.4342514
"4263" "Bandlaguda Jagir" 17.3506317 78.3907531
"4264" "Srisailam Highway" NA NA
"4265" "Peeramcheru" NA NA
"4266" "Uppal, NH 2 2" NA NA
"4267" "Upparpally, Hyderabad Expressway" NA NA
"4268" "Attapur" 17.3847673 77.9793799
"4269" "Meerpet" 28.9723114 77.6870513
"4270" "Mallampet, Outer Ring Road" 17.5615125 78.3672507
"4271" "Sainikpuri" 17.4892154 78.5424889
"4272" "Malakpet, NH 9" 17.3736706 78.4996484
"4273" "Gachibowli" 17.4436222 78.3519638
"4274" "LB Nagar, NH 9" 17.3501617 78.5510938
"4275" "LB Nagar, NH 9" 17.3501617 78.5510938
"4276" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4277" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4278" "Kondapur" 17.6788421 79.6808767
"4279" "Puppalaguda" 17.39999505 78.3861689281263
"4280" "Kokapet, Outer Ring Road" 17.397816 78.3485553
"4281" "Alijapur, Qutub Shahi Tombs" NA NA
"4282" "Alkapur Township, Manikonda, Outer Ring Road" NA NA
"4283" "Sai Nagar-Uppal" 17.3654011 78.5601025
"4284" "Manikonda, Outer Ring Road" NA NA
"4285" "Indra Nagar, Moti Nagar" NA NA
"4286" "Suchitra Circle" NA NA
"4287" "Mehdipatnam" 17.3942627 78.4342514
"4288" "Sainikpuri" 17.4892154 78.5424889
"4289" "Hayathnagar, NH 9" 17.3281147 78.6045399
"4290" "Model Town Colony, Nawab Saheb Kunta" NA NA
"4291" "Sitaphalmandi, Padmarao Nagar" NA NA
"4292" "Hari Hara Puram, B N Reddy Nagar" NA NA
"4293" "in Bandlaguda Jagir" 17.3506317 78.3907531
"4294" "Jubilee Hills" 17.4308362 78.4102882
"4295" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"4296" "Moula Ali" 17.4668161 78.5592161
"4297" "Upparpally, Hyderabad Expressway" NA NA
"4298" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"4299" "Bandlaguda Jagir" 17.3506317 78.3907531
"4300" "Opposite andhra mahila sabha" NA NA
"4301" "Financial District, Nanakram Guda" NA NA
"4302" "Bheeram guda" NA NA
"4303" "Kukatpally, NH 9" 17.4930841 78.4054408
"4304" "Sanath Nagar, NH 9" 17.4522594 78.4446705
"4305" "Nagole" 17.37399515 78.5581093615897
"4306" "Sun City, Bandlaguda, Chevella Road" NA NA
"4307" "Dr A.S. Rao Nagar" 17.4771095 78.5634096
"4308" "Nanakaramguda" NA NA
"4309" "Dammaiguda" 17.5038613 78.5913259
"4310" "Kondapur" 17.6788421 79.6808767
"4311" "Kondapur" 17.6788421 79.6808767
"4312" "Gandhamguda, Bairagiguda" 17.3646843 78.374742005822
"4313" "Gajularamaram" 17.5271759 78.4200077
"4314" "Raj Bhawan Road" 26.9059656 75.7844645
"4315" "Madhapur" 17.4408924 78.3916304
"4316" "Masab Tank" 17.4029622 78.450754
"4317" "Habsiguda, NH 2 2" NA NA
"4318" "KPHB Road" 17.4671655 78.3860779
"4319" "Dellapur" NA NA
"4320" "B N Reddy Nagar, Nagarjuna Sagar Road" NA NA
"4321" "Masab Tank" 17.4029622 78.450754
"4322" "Miyapur, NH 9" 17.5026977 78.3645689
"4323" "Masab Tank" 17.4029622 78.450754
"4324" "Bolarum, Medchal Road" 17.5330679 78.5154568
"4325" "Kukatpally, NH 9" 17.4930841 78.4054408
"4326" "Kachiguda, NH 2 2" NA NA
"4327" "LB Nagar, NH 9" 17.3501617 78.5510938
"4328" "Peeramcheru" NA NA
"4329" "Old Nallakunta" NA NA
"4330" "Dammaiguda" 17.5038613 78.5913259
"4331" "Habsiguda, NH 2 2" NA NA
"4332" "Gachibowli" 17.4436222 78.3519638
"4333" "Miyapur, NH 9" 17.5026977 78.3645689
"4334" "Uppal, NH 2 2" NA NA
"4335" "Hayathnagar, NH 9" 17.3281147 78.6045399
"4336" "Attapur" 17.3847673 77.9793799
"4337" "Bandlaguda Jagir" 17.3506317 78.3907531
"4338" "Amberpet" 17.7776835 78.5705066
"4339" "RTC Cross Road" NA NA
"4340" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"4341" "Manikonda, Outer Ring Road" NA NA
"4342" "Kothapet" 16.530442 80.882155
"4343" "Anand Nagar-Khairatabad, NH 7" 17.4131969 78.4537417
"4344" "Kondapur" 17.6788421 79.6808767
"4345" "Kapra" 58.4804569 23.0207390506216
"4346" "Chanda Nagar" 17.373791 78.2612479
"4347" "Rock Town Colony" 42.0424942 -74.11800165
"4348" "Hayathnagar, NH 9" 17.3281147 78.6045399
"4349" "Boduppal, NH 2 2" NA NA
"4350" "Attapur" 17.3847673 77.9793799
"4351" "Medipally" 18.5493386 79.9277901
"4352" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"4353" "Meerpet" 28.9723114 77.6870513
"4354" "Anand Nagar-Khairatabad, NH 7" 17.4131969 78.4537417
"4355" "Champapet, Koti" NA NA
"4356" "Ram nagar" 28.701122 78.5566153
"4357" "Kachiguda, NH 2 2" NA NA
"4358" "Lingampally-Serilingampally, NH 2 2" NA NA
"4359" "Rasoolpura, Mahatma Gandhi Road" NA NA
"4360" "Kompally" 18.0823869 78.003997
"4361" "Prashanth Nagar" 12.9776188 77.5313254
"4362" "Dr A.S. Rao Nagar" 17.4771095 78.5634096
"4363" "Pragathi Nagar, Moosapet" NA NA
"4364" "Prem nagar-Erragadda" NA NA
"4365" "Kondapur" 17.6788421 79.6808767
"4366" "LB Nagar, NH 9" 17.3501617 78.5510938
"4367" "Gachibowli" 17.4436222 78.3519638
"4368" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4369" "Gachibowli" 17.4436222 78.3519638
"4370" "Miyapur, NH 9" 17.5026977 78.3645689
"4371" "Attapur" 17.3847673 77.9793799
"4372" "Chanda Nagar" 17.373791 78.2612479
"4373" "Gachibowli" 17.4436222 78.3519638
"4374" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4375" "Uppal, NH 2 2" NA NA
"4376" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4377" "Humayun Nagar" 17.397111 78.4447655
"4378" "Gachibowli" 17.4436222 78.3519638
"4379" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"4380" "Nagole" 17.37399515 78.5581093615897
"4381" "Bachupally" 17.5410548 78.3635484
"4382" "Begumpet" 17.4440199 78.4624821
"4383" "Nizam Colony" 10.3740664 78.8221514
"4384" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4385" "Miyapur, NH 9" 17.5026977 78.3645689
"4386" "Upperpally" 17.35768 78.4200013
"4387" "Toli Chowki" NA NA
"4388" "Red Hills, Lakdikapul, NH 7" 17.4028863 78.4626103
"4389" "Chandanagar, NH 9" 21.4814291 83.9509397
"4390" "Lakdikapul, NH 9" 17.4066068 78.4622606
"4391" "Rajendra Nagar, Outer Ring Road" 17.3044383 78.3781938
"4392" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"4393" "Panjagutta Colony" 17.4289362 78.450955
"4394" "Madhapur" 17.4408924 78.3916304
"4395" "Srinivasa Colony, Secunderabad" 17.4476321 78.501455
"4396" "Malakpet, NH 9" 17.3736706 78.4996484
"4397" "Thumukunta" 17.5649983 78.5545036
"4398" "Bolarum, Medchal Road" 17.5330679 78.5154568
"4399" "Gachibowli" 17.4436222 78.3519638
"4400" "Rajendra Nagar, Outer Ring Road" 17.3044383 78.3781938
"4401" "Toli Chowki" NA NA
"4402" "Chintal, NH 7" 17.4088807 78.4558482
"4403" "Ammenpur" NA NA
"4404" "Hitech City" 17.4698143 78.3853779
"4405" "Hyder Nagar, NH 9" NA NA
"4406" "SV Nagar, Secunderabad" 17.5158434 78.44518885
"4407" "Gachibowli" 17.4436222 78.3519638
"4408" "Ramanthapur, NH 2 2" NA NA
"4409" "Chanda Naik Nagar, Madhapur" 17.4536155 78.391449
"4410" "Petbasheerabad" NA NA
"4411" "Hydershakote" 17.3664976 78.3911166
"4412" "Toli Chowki" NA NA
"4413" "KBR Laxmi Residency" NA NA
"4414" "New Nallakunta" 17.3959752 78.5092275
"4415" "Gachibowli" 17.4436222 78.3519638
"4416" "in Kushaiguda" 17.4825451 78.5726444
"4417" "Gachibowli" 17.4436222 78.3519638
"4418" "Gouri Shankar Nagar Colony, Banjara Hills" NA NA
"4419" "Old Malakpet, NH 9" 17.3787081 78.4988983
"4420" "Nagaram" 15.99476825 80.6993361670083
"4421" "Jillelguda, Medbowli" NA NA
"4422" "Gachibowli" 17.4436222 78.3519638
"4423" "Domalguda, Himayath Nagar, NH 7" 17.4033975 78.4825478
"4424" "Madhapur" 17.4408924 78.3916304
"4425" "Ayodhya Nagar, Quthbullapur" 17.508515 78.4588376
"4426" "Kondapur" 17.6788421 79.6808767
"4427" "Lalaguda, Secunderabad" 17.4405722 78.5321477
"4428" "Dilsukh Nagar, NH 9" 17.3698749 78.5253821
"4429" "Boduppal, NH 2 2" NA NA
"4430" "Shamshabad" 17.2611444 78.3931943
"4431" "Vanasthalipuram, NH 9" 17.3303179 78.568278
"4432" "Sainikpuri" 17.4892154 78.5424889
"4433" "Old Bowenpally" 17.4755371 78.4792282
"4434" "Dr A.S. Rao Nagar" 17.4771095 78.5634096
"4435" "Amberpet" 17.7776835 78.5705066
"4436" "Chanda Nagar" 17.373791 78.2612479
"4437" "Kistareddypet" 16.1952749 78.0009341
"4438" "Vahini nagar, Karkhana, Hyderabad road no 2a" NA NA
"4439" "Nadeem Colony" 31.50464565 74.3851359253957
"4440" "Manikonda, Outer Ring Road" NA NA
"4441" "Badesahebguda" NA NA
"4442" "Kukatpally, NH 9" 17.4930841 78.4054408
"4443" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4444" "Padmarao Nagar, Hyderabad-Karimnagar Highway" NA NA
"4445" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4446" "Boduppal, NH 2 2" NA NA
"4447" "East Nehru Nagar" 17.3979322 78.5393741
"4448" "Ramanthapur, NH 2 2" NA NA
"4449" "Somajiguda, NH 9" 17.4255053 78.4585197
"4450" "Madhura Nagar" 17.5187944 78.393513
"4451" "LB Nagar, NH 9" 17.3501617 78.5510938
"4452" "Bowenpally" 17.4755371 78.4792282
"4453" "Meerpet" 28.9723114 77.6870513
"4454" "Khaja Guda, Outer Ring Road" NA NA
"4455" "Hyder Nagar, NH 9" NA NA
"4456" "Jubilee Hills" 17.4308362 78.4102882
"4457" "Ameenpur" 17.5435893 78.3076645909256
"4458" "Peeramcheru" NA NA
"4459" "Quthbullapur, NH 7" 17.2356174 78.0285618
"4460" "Vanasthalipuram, NH 9" 17.3303179 78.568278
"4461" "Gachibowli" 17.4436222 78.3519638
"4462" "Venkata Ramana Colony, Nagole" NA NA
"4463" "Old Alwal" 17.5060381 78.5007272
"4464" "Miyapur, NH 9" 17.5026977 78.3645689
"4465" "Serilingampally" 17.4785088 78.2975931
"4466" "Qutub Shahi Tombs" 17.39560535 78.3969230380816
"4467" "Sainikpuri" 17.4892154 78.5424889
"4468" "Boduppal, NH 2 2" NA NA
"4469" "Bongloor, Outer Ring Road" NA NA
"4470" "Balanagar" 18.0018724 78.2873322
"4471" "Pocharam, NH 2 2" NA NA
"4472" "Vanasthalipuram, NH 9" 17.3303179 78.568278
"4473" "Gachibowli" 17.4436222 78.3519638
"4474" "Whitefields" 17.4543363 78.36589
"4475" "Padmarao Nagar, Hyderabad-Karimnagar Highway" NA NA
"4476" "Manikonda, Outer Ring Road" NA NA
"4477" "Suchitra Circle" NA NA
"4478" "Mallikarjuna Nagar, Secunderabad" 17.425308 78.518082
"4479" "Vijaya Puri Colony" 17.4120548 78.5612884
"4480" "Koti, NH 9" 33.5680384 133.5394221
"4481" "Uppal, NH 2 2" NA NA
"4482" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4483" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"4484" "Ram nagar" 28.701122 78.5566153
"4485" "Begumpet" 17.4440199 78.4624821
"4486" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4487" "Old Bowenpally" 17.4755371 78.4792282
"4488" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"4489" "Padmarao Nagar, Hyderabad-Karimnagar Highway" NA NA
"4490" "Attapur" 17.3847673 77.9793799
"4491" "Akhilandeswari Nagar" NA NA
"4492" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"4493" "Bandlaguda Jagir" 17.3506317 78.3907531
"4494" "Somajiguda, NH 9" 17.4255053 78.4585197
"4495" "Kompally" 18.0823869 78.003997
"4496" "Moosarambagh, NH 9" 17.3743532 78.5160835
"4497" "Hyderabad" 17.360589 78.4740613
"4498" "Hastinapuram" 17.3291354 78.5542145
"4499" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4500" "Suchitra Circle" NA NA
"4501" "Kondapur" 17.6788421 79.6808767
"4502" "Ram Bagh Colony" 17.4463533 78.5354401
"4503" "Old Nallakunta" NA NA
"4504" "Bandlaguda Jagir" 17.3506317 78.3907531
"4505" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4506" "Jubilee Hills" 17.4308362 78.4102882
"4507" "Raj Bhawan Road" 26.9059656 75.7844645
"4508" "New Boiguda, Boiguda" 17.44278 78.4978476
"4509" "Rampally" 18.0195482 78.8659358
"4510" "Jagadgiri Gutta" NA NA
"4511" "Peerzadiguda, NH 2 2" NA NA
"4512" "Dammaiguda" 17.5038613 78.5913259
"4513" "Uppal, NH 2 2" NA NA
"4514" "Kapra" 58.4804569 23.0207390506216
"4515" "Meerpet" 28.9723114 77.6870513
"4516" "Rampally" 18.0195482 78.8659358
"4517" "Jubilee Hills" 17.4308362 78.4102882
"4518" "Gachibowli" 17.4436222 78.3519638
"4519" "Manikonda, Outer Ring Road" NA NA
"4520" "Gachibowli" 17.4436222 78.3519638
"4521" "Nanakram Guda" NA NA
"4522" "Aminpur" 32.127466 74.4024513
"4523" "Shaikpet" 17.4057955 78.4006536
"4524" "Ali Bagh Kala pather" NA NA
"4525" "Yeshwanthpur" 13.0371162 77.5280547
"4526" "Rajendra Nagar, Outer Ring Road" 17.3044383 78.3781938
"4527" "Financial District, Nanakram Guda" NA NA
"4528" "Gachibowli" 17.4436222 78.3519638
"4529" "Yousufguda, NH 9" 17.4387499 78.4279866
"4530" "Deepthisri nagar colony" 17.4998094 78.3398139044367
"4531" "Rampally" 18.0195482 78.8659358
"4532" "Pocharam, NH 2 2" NA NA
"4533" "Quthbullapur, NH 7" 17.2356174 78.0285618
"4534" "Old Bowenpally" 17.4755371 78.4792282
"4535" "Kapra" 58.4804569 23.0207390506216
"4536" "Financial District, Nanakram Guda" NA NA
"4537" "Adikmet" 17.4095495 78.5130943
"4538" "Shaikpet" 17.4057955 78.4006536
"4539" "Kondapur" 17.6788421 79.6808767
"4540" "Kondapur" 17.6788421 79.6808767
"4541" "K P H B Phase 4" NA NA
"4542" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"4543" "Madhapur" 17.4408924 78.3916304
"4544" "Madhapur" 17.4408924 78.3916304
"4545" "Balanagar" 18.0018724 78.2873322
"4546" "Dwarakapuri, Punjagutta, NH 9" NA NA
"4547" "Khairatabad, NH 7" 17.4117706 78.4622003
"4548" "Old Nallakunta" NA NA
"4549" "Siddhi Vinayak Nagar, Madhapur" 17.4567683 78.3864745
"4550" "Gandhamguda, Bairagiguda" 17.3646843 78.374742005822
"4551" "Mehdipatnam" 17.3942627 78.4342514
"4552" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4553" "Vandanapuri colony" NA NA
"4554" "Ramachandra Puram, NH 9" 17.2601779 79.5391642
"4555" "Jagadgiri Gutta" NA NA
"4556" "Hyderabad Shah Guda" NA NA
"4557" "Boduppal, NH 2 2" NA NA
"4558" "Miyapur, NH 9" 17.5026977 78.3645689
"4559" "Tellapur, Outer Ring Road" NA NA
"4560" "Uppal, NH 2 2" NA NA
"4561" "Miyapur, NH 9" 17.5026977 78.3645689
"4562" "BHEL" 10.7264832 78.7630502
"4563" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"4564" "Nagole" 17.37399515 78.5581093615897
"4565" "Allwyn Colony" 17.5043618 78.4149849
"4566" "Tellapur, Outer Ring Road" NA NA
"4567" "Srini kunj Anasuya Enclave, Lingampally, Kachiguda, Hyderabad" NA NA
"4568" "Miyapur, NH 9" 17.5026977 78.3645689
"4569" "Prem nagar-Erragadda" NA NA
"4570" "Jeedimetla" 17.5086643 78.4773123
"4571" "Saidabad Colony, Sayeedabad" 17.3615744 78.5118433
"4572" "Gachibowli" 17.4436222 78.3519638
"4573" "Somajiguda, NH 9" 17.4255053 78.4585197
"4574" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4575" "Miyapur, NH 9" 17.5026977 78.3645689
"4576" "Mythri Nagar, Hafeezpet, NH 9" NA NA
"4577" "Dr A.S. Rao Nagar" 17.4771095 78.5634096
"4578" "Gopanapalli" 17.0705104 77.4333411
"4579" "Moula Ali" 17.4668161 78.5592161
"4580" "Bhagya Nagar Colony, Secunderabad" NA NA
"4581" "Opp. Deccan college, Darusalam" NA NA
"4582" "Nizampet" 17.515397 78.3817156
"4583" "Almasguda" 17.3083337 78.5330493
"4584" "Tarapuri Colony, Secunderabad" NA NA
"4585" "Secretariat Hills" 23.2372991 77.4194967
"4586" "Puppalaguda" 17.39999505 78.3861689281263
"4587" "Serilingampally" 17.4785088 78.2975931
"4588" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"4589" "Manikonda, Outer Ring Road" NA NA
"4590" "Hyderabad" 17.360589 78.4740613
"4591" "Rethibowli, Mehdipatnam" 17.3937454 78.4289691
"4592" "aparna sarovar grande" NA NA
"4593" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"4594" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"4595" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"4596" "Amberpet" 17.7776835 78.5705066
"4597" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"4598" "Vidya Nagar" 19.6693452 78.528434
"4599" "Dharmapuri Colony" 17.4067125 78.5632555
"4600" "Mithila Nagar-Banjara Hills" 17.4182006 78.4361593
"4601" "Serilingampally" 17.4785088 78.2975931
"4602" "Peerzadiguda, NH 2 2" NA NA
"4603" "Akshya nagar, Raghavendra colony, Road no:4,Boduppal" NA NA
"4604" "Toli Chowki" NA NA
"4605" "Attapur" 17.3847673 77.9793799
"4606" "Sri Nagar Colony" 17.3768805 78.5117854
"4607" "Jaya Puri Colony, Nagole" NA NA
"4608" "Dilsukh Nagar, NH 9" 17.3698749 78.5253821
"4609" "Manikonda, Outer Ring Road" NA NA
"4610" "Dammaiguda" 17.5038613 78.5913259
"4611" "Kapra" 58.4804569 23.0207390506216
"4612" "Begumpet" 17.4440199 78.4624821
"4613" "Ragannaguda, Outer Ring Road" NA NA
"4614" "Qutub Shahi Tombs" 17.39560535 78.3969230380816
"4615" "Gudimalkapur" 17.3879203 78.4371165
"4616" "Murad Nagar, Lal Darwaza, Falaknuma Road" 17.3470631 78.4704722
"4617" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4618" "Nizampet" 17.515397 78.3817156
"4619" "Pocharam, Hyderabad near infosys" NA NA
"4620" "Tarnaka" 17.4285479 78.5379433
"4621" "Kukatpally, NH 9" 17.4930841 78.4054408
"4622" "Manigunda" 45.6811929 8.8719532
"4623" "Hafeezpet, NH 9" 17.4834027 78.3613099
"4624" "Manneguda" 19.3216024 79.4425142
"4625" "Miyapur, NH 9" 17.5026977 78.3645689
"4626" "Asif Nagar" 24.9210171 67.0755264
"4627" "Bhagya Nagar Colony, Secunderabad" NA NA
"4628" "Bachupally" 17.5410548 78.3635484
"4629" "B.S.Maktha" NA NA
"4630" "Rodamestri Nagar" NA NA
"4631" "Yousufguda, NH 9" 17.4387499 78.4279866
"4632" "Punjagutta X Roads" NA NA
"4633" "Ramachandra Puram, NH 9" 17.2601779 79.5391642
"4634" "Nacharam" 17.8231821 78.5361528
"4635" "Vidya Nagar" 19.6693452 78.528434
"4636" "Shamshabad" 17.2611444 78.3931943
"4637" "Sangareddy District" 17.6285191 78.0857673
"4638" "Moula Ali" 17.4668161 78.5592161
"4639" "Old Malakpet, NH 9" 17.3787081 78.4988983
"4640" "Kapra" 58.4804569 23.0207390506216
"4641" "Kukatpally, NH 9" 17.4930841 78.4054408
"4642" "Hayathnagar, NH 9" 17.3281147 78.6045399
"4643" "Toli Chowki" NA NA
"4644" "Puppalaguda" 17.39999505 78.3861689281263
"4645" "Kakateeya Nagar, Secunderabad" NA NA
"4646" "5-20 Adharshnagar" NA NA
"4647" "Manikonda, Outer Ring Road" NA NA
"4648" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4649" "Kukatpally, NH 9" 17.4930841 78.4054408
"4650" "Ghatkesar, NH 2 2" NA NA
"4651" "Hydershakote" 17.3664976 78.3911166
"4652" "Moula Ali" 17.4668161 78.5592161
"4653" "Indis VB CITY, Bollaram railway station" NA NA
"4654" "Kapra" 58.4804569 23.0207390506216
